lat,lng,elev,full_address,date
38.433405,-102.601339,1227.26086426,"49001-50999 Co Rd N, Eads, CO 81036, USA",Aug 2012
40.279274,-105.055159,1521.3034668,"19138-19148 S County Line Rd, Berthoud, CO 80513, USA",Jul 2015
38.069667,-108.536485,1995.88720703,"CO-141, Redvale, CO 81431, USA",Jan 2008
40.79871,-102.966515,1153.95581055,"31776-31998 US-138, Iliff, CO 80736, USA",Oct 2007
40.326832,-105.07433,1548.89099121,"1932 1st St, Berthoud, CO 80513, USA",Aug 2012
40.760594,-103.127646,1189.34655762,"23280 Co Rd 46, Iliff, CO 80736, USA",Jul 2008
37.676729,-106.438862,2433.71582031,"18643-19205 US-160, Del Norte, CO 81132, USA",Sep 2012
39.449496,-104.767255,1819.62121582,"6578-6698 E Scott Rd, Parker, CO 80134, USA",Sep 2007
39.52208,-106.022876,2887.30200195,"Discovery Hill Dr, Breckenridge, CO 80424, USA",Feb 2011
40.49845,-103.008241,1359.65283203,"4001-4999 CO-61, Sterling, CO 80751, USA",Jul 2008
37.215844,-108.092269,2274.8203125,"1281 Co Rd 123, Hesperus, CO 81326, USA",Mar 2008
37.460014,-108.592019,2038.18530273,"17073-17105 Lebanon Rd, Dolores, CO 81323, USA",Jan 2008
40.450377,-104.672902,1431.35253906,"101-699 Co Rd 64, Greeley, CO 80631, USA",Oct 2007
40.38929,-104.724683,1467.2980957,"2998 S 27th Ave, Greeley, CO 80631, USA",Jul 2012
40.043822,-105.249474,1620.61254883,"3150-3188 Palo Pkwy, Boulder, CO 80301, USA",Jul 2012
38.888304,-107.878201,2000.49853516,"16149 2600 Rd, Cedaredge, CO 81413, USA",Aug 2012
40.038023,-105.265821,1632.01306152,"2333 Jasper Ct, Boulder, CO 80304, USA",Jul 2012
39.061522,-104.253017,1948.09313965,"30835-31519 US-24, Calhan, CO 80808, USA",Aug 2015
37.179441,-108.694335,1701.8795166,"US-491, Cortez, CO 81321, USA",Jun 2012
40.562753,-104.944143,1509.76586914,"1965 Colorado Blvd, Fort Collins, CO 80524, USA",Jun 2014
37.676827,-106.449311,2439.24487305,"19280-19484 US-160, Del Norte, CO 81132, USA",Sep 2012
40.173286,-107.832646,2205.01538086,"48821 CO-13, Meeker, CO 81641, USA",Sep 2008
39.740163,-104.000852,1539.82348633,"84211-85365 15th Ave, Byers, CO 80103, USA",Jul 2012
39.789765,-104.949963,1577.8951416,"5125 Steele St, Denver, CO 80216, USA",Aug 2011
38.231355,-103.660555,1311.81787109,"200-298 E Denver Ave, Sugar City, CO 81076, USA",Jul 2012
40.644125,-105.153726,1570.76794434,"3921-4033 Buckskin Trail, Laporte, CO 80535, USA",Sep 2007
38.649939,-108.103041,1614.01721191,"52366-52684 Banner Rd, Delta, CO 81416, USA",Aug 2012
38.77216,-102.870838,1325.31115723,"US-287, Kit Carson, CO 80825, USA",Aug 2012
37.382741,-102.717854,1387.51513672,"US-160, Springfield, CO 81073, USA",Aug 2012
39.12616,-107.310199,2517.89648438,"26140 CO-133, Somerset, CO 81434, USA",Sep 2008
39.908082,-104.92394,1589.65063477,"5468-5480 E 117th Ave, Thornton, CO 80233, USA",Aug 2012
39.212415,-104.737106,2139.04858398,"10855-11807 S Dahlberg Rd, Franktown, CO 80116, USA",Sep 2009
40.457605,-104.981579,1525.75537109,"Colonial Park Dr, Windsor, CO 80550, USA",Jul 2012
40.377948,-103.799239,1334.21362305,"25823-25999 Co Rd 18, Weldona, CO 80653, USA",Jun 2012
40.034631,-107.863155,1926.69238281,"656-968 County Rd 8, Meeker, CO 81641, USA",Jul 2008
39.98738,-104.737583,1539.68920898,"Frontage Rd, Brighton, CO 80603, USA",Sep 2007
38.324827,-103.345946,1290.52661133,"9365-9855 CO-96, Arlington, CO 81021, USA",Oct 2012
38.635437,-108.091307,1635.55395508,"53057-53505 Carnation Rd, Delta, CO 81416, USA",Aug 2012
37.534081,-108.929359,1986.50244141,"22750 Co Rd 10, Pleasant View, CO 81331, USA",May 2009
38.986025,-105.156386,2759.15234375,"2500-3148 N Manchester Creek Rd, Divide, CO 80814, USA",Jul 2012
38.832304,-104.221831,1866.51049805,"475 S Yoder Rd, Yoder, CO 80864, USA",Jul 2012
38.715536,-108.073851,1553.73242188,"4264 1550 Rd, Delta, CO 81416, USA",Aug 2012
37.973077,-107.659134,2879.43603516,"Million Dollar Hwy, Ridgway, CO 81432, USA",
40.494473,-105.1318,1602.29211426,"2900 W Trilby Rd, Fort Collins, CO 80526, USA",
37.382729,-102.719238,1389.09008789,"US-160, Springfield, CO 81073, USA",Aug 2012
38.716115,-108.064526,1525.94555664,"410-414 1600 Rd, Delta, CO 81416, USA",Aug 2012
39.655044,-102.787324,1337.47131348,"516-998 County Rd 6, Joes, CO 80822, USA",Jun 2008
38.709305,-108.083159,1568.31420898,"3737 CO-348, Delta, CO 81416, USA",Aug 2012
40.264534,-106.892792,2220.98364258,"24165-24459 Co Rd 14, Oak Creek, CO 80467, USA",Oct 2009
39.896302,-104.937548,1580.79748535,"4160-4174 Muriel Dr, Thornton, CO 80233, USA",Oct 2012
38.103451,-104.895176,1794.28857422,"5941 CO-78, Beulah, CO 81023, USA",Jul 2012
39.000054,-104.779789,2095.52709961,"11508-11542 CO-83, Colorado Springs, CO 80921, USA",Sep 2012
39.620369,-105.240805,2094.89135742,"5368-5424 Parmalee Gulch Rd, Indian Hills, CO 80454, USA",Aug 2012
38.195842,-105.100505,2011.88977051,"901 Co Rd 389, Wetmore, CO 81253, USA",Aug 2012
40.778433,-102.555624,1219.18005371,"1999 Co Rd 11, Sedgwick, CO 80749, USA",Jun 2008
38.488732,-107.832468,1828.84008789,"67290-67530 US-50, Montrose, CO 81401, USA",Sep 2012
40.639368,-103.088963,1266.25341797,"30028-30032 US-6, Fleming, CO 80728, USA",Jul 2008
39.205869,-109.106783,1431.06628418,"Old US Hwy 6 & 50, Thompson, UT 84540, USA",Jul 2012
38.888973,-106.168194,2483.23754883,"32351-32523 US-24, Buena Vista, CO 81211, USA",Apr 2009
37.15037,-103.96692,1707.15673828,"65160-66492 US-160, Trinchera, CO 81081, USA",Aug 2012
37.424606,-108.46994,2133.86938477,"31460-32998 Co Rd R, Mancos, CO 81328, USA",Jan 2008
39.422291,-104.760843,1859.11547852,"3938-3942 N State Hwy 83, Parker, CO 80134, USA",Sep 2015
39.467011,-107.91733,1928.90710449,"7775 Co Rd 301, Parachute, CO 81635, USA",Sep 2012
39.005941,-104.776028,2117.34106445,"12379-12665 CO-83, Colorado Springs, CO 80921, USA",Oct 2011
40.357115,-103.217118,1326.77697754,"54000-54998 CO-63, Akron, CO 80720, USA",Oct 2007
38.889844,-107.931331,1853.56054688,"220 SW 11th Ave, Cedaredge, CO 81413, USA",Aug 2012
39.758801,-104.32584,1628.93737793,"3041-3061 Wagner St, Strasburg, CO 80136, USA",Jul 2012
40.638724,-103.092018,1268.19274902,"30028-30032 US-6, Fleming, CO 80728, USA",Jul 2008
39.96617,-106.509724,2212.76171875,"4617-4749 Trough Rd, Bond, CO 80423, USA",Oct 2009
38.890431,-104.84183,1905.80029297,"4030 Darby Cir W, Colorado Springs, CO 80907, USA",Oct 2014
39.533487,-106.037106,2844.13208008,"121-127 Braddock Ct, Breckenridge, CO 80424, USA",Feb 2011
39.986864,-104.665816,1566.10571289,"27474 E 160th Ave, Brighton, CO 80603, USA",Sep 2007
40.244616,-103.697125,1300.26623535,"16101-16499 Co Rd 24, Fort Morgan, CO 80701, USA",Oct 2007
39.417524,-104.780839,1872.02832031,"7752-7768 Oasis Dr, Castle Rock, CO 80108, USA",Jul 2012
40.596614,-105.122719,1549.71655273,"2511 W Vine Dr, Fort Collins, CO 80521, USA",Jul 2015
37.152328,-103.964153,1705.40161133,"65160-66492 US-160, Trinchera, CO 81081, USA",Aug 2012
40.758809,-104.981072,1642.60241699,"12110 N Co Rd 5, Wellington, CO 80549, USA",Sep 2007
39.629651,-104.741381,1762.90246582,"4797 S Odessa St, Aurora, CO 80015, USA",Jun 2012
38.462966,-107.842263,1800.99951172,"2686-2688 Maya Way, Montrose, CO 81401, USA",Aug 2012
40.396587,-103.007774,1334.49475098,"57000-57998 CO-61, Otis, CO 80743, USA",Jul 2008
39.880445,-104.872887,1551.45471191,"9772-9898 E 102nd Ave, Henderson, CO 80640, USA",Oct 2012
40.369778,-109.350154,1452.47705078,"9220 6000 S St, Jensen, UT 84035, USA",Sep 2011
37.011187,-105.58653,2328.66894531,"County Rd B, San Luis, CO 81152, USA",Sep 2012
37.509461,-106.039288,2317.34521484,"4001-4799 S Co Road 100 South, Alamosa, CO 81101, USA",Oct 2012
38.79764,-104.220964,1846.56176758,"775 Yoder Rd, Yoder, CO 80864, USA",Jul 2012
38.449955,-105.168677,1649.38500977,"3370-3398 US-50, Canon City, CO 81212, USA",Aug 2015
39.669863,-102.912258,1372.28369141,"US-36, Anton, CO 80801, USA",Jun 2008
40.685169,-104.21985,1501.51000977,"48776 Co Rd 89, Briggsdale, CO 80611, USA",Sep 2009
38.148565,-107.74531,2131.56542969,"22167-22225 US-550, Ridgway, CO 81432, USA",Sep 2012
38.851782,-103.67506,1624.52722168,"CO-94, Hugo, CO 80821, USA",Aug 2012
38.451756,-105.168083,1648.7220459,"502-664 Fremont Co Rd 123, Canon City, CO 81212, USA",Jul 2012
38.457034,-105.162519,1660.84924316,"3520-3598 Rio Bravo Dr, Canon City, CO 81212, USA",Jul 2012
40.684535,-104.219845,1501.18115234,"48776 Co Rd 89, Briggsdale, CO 80611, USA",Sep 2009
37.216685,-104.446366,1805.55432129,"US-160, Trinidad, CO 81082, USA",Sep 2012
39.690457,-105.115129,1730.7791748,"10400-10448 W Arkansas Pl, Lakewood, CO 80232, USA",Oct 2014
38.053977,-108.559437,1992.7154541,"CO-141, Redvale, CO 81431, USA",Jan 2008
38.743999,-107.597149,1881.05297852,"41294-41402 Cottonwood Creek Rd, Crawford, CO 81415, USA",Aug 2012
39.699619,-105.099113,1694.73986816,"905-911 S Flower St, Lakewood, CO 80226, USA",Oct 2014
39.690776,-105.105338,1712.20202637,"1425-1435 S Hoyt St, Lakewood, CO 80232, USA",Oct 2012
39.704848,-105.099824,1698.33544922,"9151-9175 W Center Ave, Lakewood, CO 80226, USA",Oct 2014
40.707139,-105.721531,2348.84912109,"39201 Poudre Canyon Rd, Bellvue, CO 80512, USA",Sep 2012
40.009041,-104.414576,1509.2199707,"490-998 Co Rd 69, Keenesburg, CO 80643, USA",Oct 2009
37.557317,-106.149462,2334.67358398,"1203 CO-15, Monte Vista, CO 81144, USA",Sep 2012
38.446246,-105.177414,1638.02124023,"135 MacKenzie Ave, Canon City, CO 81212, USA",Aug 2012
38.841736,-104.685386,1926.53637695,"7632-7702 CO-94, Colorado Springs, CO 80929, USA",Aug 2011
40.879028,-108.743643,2122.46826172,"Co Rd 10N, Maybell, CO 81640, USA",Aug 2008
37.666955,-102.620225,1348.21618652,"2500-3690 US-385, Lamar, CO 81052, USA",Sep 2012
39.010062,-108.741051,2098.5769043,"600-730 S 16 1/2 Rd, Glade Park, CO 81523, USA",Jul 2012
39.120294,-102.866,1445.01220703,"Co Rd 16, Vona, CO 80861, USA",Oct 2012
39.678407,-104.8241,1710.5994873,"14100 E Evans Ave, Aurora, CO 80014, USA",Oct 2011
39.165468,-106.325753,2849.69018555,"US-24, Leadville, CO 80461, USA",Aug 2015
40.867353,-108.725194,2074.86279297,"Co Rd 10N, Maybell, CO 81640, USA",Aug 2008
38.44327,-105.17866,1620.74450684,"141 MacKenzie Ave, Canon City, CO 81212, USA",Aug 2012
38.43394,-105.178699,1606.48791504,"369-399 MacKenzie Ave, Canon City, CO 81212, USA",Aug 2012
40.266782,-103.696874,1298.41040039,"18281 Co Rd 24, Brush, CO 80723, USA",Nov 2007
40.620638,-104.888503,1565.01257324,"42705 Co Rd 19, Fort Collins, CO 80524, USA",Jul 2008
40.49525,-107.257946,1931.47741699,"175-199 US-40, Hayden, CO 81639, USA",Sep 2011
39.476766,-104.911896,1999.45629883,"7843 Buffalo Trail, Castle Pines, CO 80108, USA",Sep 2007
37.868302,-105.32298,2407.10473633,"CO-69, Gardner, CO 81040, USA",Aug 2015
39.487034,-104.885351,1919.77404785,"2-56 W Oak Hills Dr, Castle Pines, CO 80108, USA",Sep 2007
39.079399,-108.431518,1417.86816406,"651-699 33 1/2 Rd, Clifton, CO 81520, USA",Jul 2012
40.370455,-105.563243,2443.27319336,"2182 Upper High Dr, Estes Park, CO 80517, USA",Oct 2007
39.937166,-104.131572,1481.03955078,"13055 Horrogate Rd, Byers, CO 80103, USA",Jul 2008
38.838505,-104.438466,1867.8458252,"20586-20632 CO-94, Calhan, CO 80808, USA",Aug 2015
38.439505,-105.174437,1626.51013184,"3301-3499 Grandview Ave, Canon City, CO 81212, USA",Jul 2012
39.472271,-107.964459,1592.35437012,"1614-3520 Co Rd 309, Parachute, CO 81635, USA",Sep 2015
38.056992,-103.711495,1267.38293457,"802 N 13th St, Rocky Ford, CO 81067, USA",Jul 2012
39.140056,-103.484767,1548.10339355,"US-287, Hugo, CO 80821, USA",Oct 2012
40.685199,-102.953451,1308.56640625,"16453-17235 Co Rd 67, Fleming, CO 80728, USA",Nov 2007
38.094783,-107.887642,2739.20507812,"6625-7069 CO-62, Ridgway, CO 81432, USA",Sep 2008
37.66759,-106.038944,2321.80859375,"6000-6998 County Rd 100, Monte Vista, CO 81144, USA",Sep 2012
39.198794,-103.84468,1783.43408203,"41150 US-24, Matheson, CO 80830, USA",Jul 2012
39.632829,-105.275636,2288.22998047,"24096-24264 Inca Rd, Indian Hills, CO 80454, USA",Aug 2012
37.270393,-107.01024,2199.92114258,"342-345 Apple St, Pagosa Springs, CO 81147, USA",Dec 2007
40.14384,-106.893768,2416.04101562,"Lincoln St, Yampa, CO 80483, USA",Oct 2009
40.01712,-105.259874,1613.41943359,"2600 Canyon Blvd, Boulder, CO 80302, USA",Sep 2015
38.057313,-103.7175,1268.98217773,"923-949 Beech Ave, Rocky Ford, CO 81067, USA",Jul 2012
37.267972,-107.017075,2175.43334961,"101-199 N 8th St, Pagosa Springs, CO 81147, USA",Dec 2007
38.446229,-106.1055,2581.05859375,"999-1775 US-285, Salida, CO 81201, USA",Sep 2012
37.625897,-106.247417,2382.28735352,"6665-6857 US-160, Monte Vista, CO 81144, USA",Sep 2012
40.02195,-105.260466,1614.63110352,"2609 Pearl St, Boulder, CO 80302, USA",Sep 2014
38.914667,-104.295169,1939.32629395,"5605-6245 S Calhan Rd, Calhan, CO 80808, USA",Sep 2009
39.621416,-105.598412,3767.35058594,"Mt Evans Rd, Evergreen, CO 80439, USA",Jun 2008
39.860701,-104.940414,1555.59631348,"9113-9187 Colorado Blvd, Thornton, CO 80229, USA",Aug 2012
38.096447,-107.895501,2722.10913086,"7243-7803 CO-62, Ridgway, CO 81432, USA",Sep 2008
38.908972,-104.29533,1930.81860352,"5330 S Calhan Rd, Calhan, CO 80808, USA",Sep 2009
39.325525,-102.873529,1402.15881348,"15001-15999 CO-59, Seibert, CO 80834, USA",Jun 2008
39.014664,-104.53411,2114.13891602,"11706 Elbert Rd, Peyton, CO 80831, USA",Sep 2011
39.955021,-106.183727,2464.29882812,"7690 Co Rd 3, Parshall, CO 80468, USA",Sep 2009
40.646227,-104.601226,1540.1607666,"44152-44498 Weld County Rd 49, Ault, CO 80610, USA",Oct 2007
40.369411,-103.427074,1255.74755859,"55716-55726 Co Rd Q, Colorado, USA",Sep 2012
37.958538,-104.804095,1764.12414551,"6766 CO-165, Pueblo, CO 81004, USA",Aug 2015
39.539802,-105.097729,1696.50720215,"8700-8730 W Eden Dr, Littleton, CO 80127, USA",Aug 2012
37.358045,-108.564463,1883.78479004,"901-907 May Ln, Cortez, CO 81321, USA",Jun 2012
38.423773,-106.761573,2462.71533203,"6794 CO-114, Gunnison, CO 81230, USA",Nov 2008
39.818152,-105.100249,1670.47680664,"6665 Garrison St, Arvada, CO 80004, USA",Jul 2012
40.47148,-106.791198,2184.04785156,"851-875 Steamboat Blvd, Steamboat Springs, CO 80487, USA",Mar 2011
38.403698,-105.781054,2006.4309082,"11652-11698 US-50, Colorado, USA",Aug 2015
40.348978,-103.726354,1321.72705078,"Co Rd Y, Fort Morgan, CO 80701, USA",Nov 2007
37.366439,-108.566783,1872.6126709,"1340 Animas St, Cortez, CO 81321, USA",Jun 2012
39.541075,-105.110372,1708.44006348,"9631-9641 S Johnson St, Littleton, CO 80127, USA",Aug 2012
39.948539,-104.867938,1531.13781738,"13836-13850 Riverdale Rd, Brighton, CO 80602, USA",Jun 2015
39.547128,-104.667068,1920.83105469,"11600 E Stallion Dr, Parker, CO 80138, USA",Oct 2007
40.698512,-105.540895,2138.51220703,"28913-29061 Poudre Canyon Rd, Bellvue, CO 80512, USA",Sep 2012
39.19157,-105.051697,2759.67553711,"11277-11461 S Rampart Range Rd, Sedalia, CO 80135, USA",Sep 2009
38.419324,-104.991367,1615.6697998,"1010 M St, Penrose, CO 81240, USA",Jul 2012
39.885186,-105.379122,2653.10595703,"33555 Gap Rd, Golden, CO 80403, USA",Oct 2012
39.692771,-105.500688,3136.62231445,"19730-19966 CO-103, Idaho Springs, CO 80452, USA",Aug 2015
39.667601,-104.796887,1705.03417969,"16113-16445 E Yale Ave, Aurora, CO 80013, USA",Jun 2012
39.960087,-104.861367,1529.24938965,"14474-14600 Riverdale Rd, Brighton, CO 80602, USA",Jun 2015
40.874946,-102.826019,1142.93737793,"29501-30251 Co Rd 79, Crook, CO 80726, USA",Oct 2007
40.06103,-105.368385,2245.90722656,"6208-6298 Sunshine Canyon Dr, Boulder, CO 80302, USA",Oct 2012
39.983392,-105.171848,1694.18615723,"463 Ponderosa Dr, Boulder, CO 80303, USA",Jul 2012
38.880905,-105.273875,2609.8515625,"13481-13999 Teller County Rd 1, Florissant, CO 80816, USA",Jul 2012
38.72382,-108.083164,1557.12756348,"4834-4846 CO-348, Delta, CO 81416, USA",Aug 2012
37.365128,-108.557324,1884.36486816,"1581 Balsam St, Cortez, CO 81321, USA",Jun 2012
39.732722,-107.944502,2194.98461914,"20675-20743 CO-13, Rifle, CO 81650, USA",Oct 2012
40.703062,-104.753059,1577.93225098,"48886 Co Rd 33, Nunn, CO 80648, USA",Oct 2007
40.086704,-105.018686,1523.60205078,"1878 Old Hwy 52, Erie, CO 80516, USA",Sep 2012
37.155311,-108.250116,2074.37451172,"3366-3820 Co Rd 113, Hesperus, CO 81326, USA",Mar 2008
40.246885,-105.085658,1559.01306152,"11191-11599 Yellowstone Rd, Longmont, CO 80504, USA",Sep 2009
38.428631,-104.977702,1630.48815918,"763-799 P St, Penrose, CO 81240, USA",Aug 2007
39.608252,-108.79422,2364.36401367,"Douglas Pass Rd, De Beque, CO 81630, USA",Jul 2012
40.873636,-102.51734,1196.14501953,"8001-9163 Co Rd 15, Sedgwick, CO 80749, USA",Jun 2008
39.876148,-105.441528,2816.35400391,"2377-2807 Gap Rd, Black Hawk, CO 80422, USA",
40.595552,-104.989429,1514.48522949,"4533-4557 E County Rd 48, Fort Collins, CO 80524, USA",Jun 2012
40.445683,-104.668274,1424.74438477,"976 N Balsam Ave, Greeley, CO 80631, USA",Oct 2007
39.729267,-103.163314,1470.75610352,"28001-28099 US-36, Akron, CO 80720, USA",Jun 2008
40.364948,-107.589263,1924.98986816,"4190-4484 CO-317, Hamilton, CO 81638, USA",Sep 2008
37.684064,-106.460098,2437.32177734,"458-874 Hanna Ln, Del Norte, CO 81132, USA",Sep 2012
39.652608,-106.012046,2939.5859375,"I-70, Dillon, CO 80435, USA",Jul 2015
39.1449,-106.773836,2520.23828125,"27731-28771 CO-82, Aspen, CO 81611, USA",Aug 2015
40.773421,-104.600884,1602.98620605,"Weld County Rd 49, Nunn, CO 80648, USA",Oct 2007
40.69786,-104.753038,1573.46386719,"48000-48886 Co Rd 33, Nunn, CO 80648, USA",Oct 2007
40.762698,-105.478317,2379.83618164,"16886-17198 Red Feather Lakes Rd, Red Feather Lakes, CO 80545, USA",Sep 2007
40.679785,-105.85298,2612.72460938,"6701-7195 Co Rd 103, Bellvue, CO 80512, USA",Jul 2008
40.281072,-107.790657,1977.66784668,"2525-4423 CO-13, Meeker, CO 81641, USA",Sep 2008
40.432931,-104.658726,1420.0690918,"600-798 Weld County Rd 43, Greeley, CO 80631, USA",Jul 2012
37.53236,-108.382119,2207.65454102,"22251-22695 CO-145, Dolores, CO 81323, USA",Dec 2007
40.010492,-105.12198,1595.68334961,"1284 Lost Creek Ln, Lafayette, CO 80026, USA",Aug 2012
40.5812,-105.00207,1507.93908691,"E Mulberry St & I-25, Fort Collins, CO 80524, USA",Jul 2015
40.226704,-105.851895,2561.43334961,"12707-12767 US-34, Grand Lake, CO 80447, USA",Sep 2012
39.193278,-108.805066,1375.53723145,"1336-1350 US-50, Loma, CO 81524, USA",
39.580505,-104.933729,1737.74255371,"4218-4304 E Dry Creek Rd, Centennial, CO 80122, USA",Jul 2012
40.213864,-105.86237,2575.01635742,"11493 US-34, Grand Lake, CO 80447, USA",Sep 2012
38.597673,-107.943378,1659.57141113,"6514 6135 Rd, Olathe, CO 81425, USA",Aug 2012
38.596152,-107.939427,1659.125,"6724 6150 Rd, Olathe, CO 81425, USA",Aug 2012
39.589632,-104.887359,1746.74108887,"S Xanthia St, Centennial, CO 80112, USA",Sep 2012
39.595772,-104.896395,1735.89404297,"7979 E Arapahoe Rd, Greenwood Village, CO 80112, USA",Sep 2012
39.278031,-103.491353,1702.88684082,"Co Rd 109, Genoa, CO 80818, USA",Aug 2012
39.585096,-104.931955,1739.24353027,"7279 S Eudora Ct, Centennial, CO 80122, USA",Sep 2011
39.25061,-108.901684,1396.53027344,"1684 8 Rd, Mack, CO 81525, USA",Jul 2012
38.693126,-108.146623,1522.81335449,"11195-11219 25 Mesa Rd, Delta, CO 81416, USA",Aug 2012
39.170075,-103.696408,1687.95837402,"45001-45999 CO-71, Limon, CO 80828, USA",Oct 2012
40.729564,-106.270819,2465.3125,"Jcr 12E, Walden, CO 80480, USA",Sep 2007
40.062873,-105.499217,2667.71923828,"15584 Indiana Gulch Rd, Jamestown, CO 80455, USA",Oct 2012
37.431732,-105.043341,2348.29101562,"11861 CO-12, La Veta, CO 81055, USA",
39.179165,-106.936688,3099.9284668,"Alpine Springs Access Rd, Aspen, CO 81611, USA",
38.868414,-107.587089,1737.75952148,"1107 3rd St, Paonia, CO 81428, USA",Sep 2012
38.941438,-108.397096,1481.64868164,"4500-4590 Old Kannah Creek Rd, Whitewater, CO 81527, USA",Jul 2012
39.846335,-105.219077,1771.02148438,"19164-19298 W 82nd Ave, Arvada, CO 80007, USA",Aug 2015
40.334582,-103.80029,1372.53649902,"22680-23498 Co Rd 18, Fort Morgan, CO 80701, USA",Jun 2012
40.029344,-104.85698,1522.08947754,"10466-10794 Co Rd 6, Fort Lupton, CO 80621, USA",Sep 2012
40.333878,-103.800301,1372.87487793,"22680-23498 Co Rd 18, Fort Morgan, CO 80701, USA",Jun 2012
39.846714,-105.208865,1765.953125,"18132-18790 W 82nd Ave, Arvada, CO 80007, USA",Aug 2015
39.712873,-105.315495,2322.41381836,"Moss Rock Rd & I-70, Golden, CO 80401, USA",Aug 2015
40.622414,-103.277422,1234.94262695,"12603 Co Rd 33, Sterling, CO 80751, USA",Oct 2007
39.52772,-104.601973,1858.43811035,"3345 Pikes Peak Rd, Parker, CO 80138, USA",Oct 2007
39.724446,-104.694057,1700.60974121,"N Ider Way, Aurora, CO 80018, USA",Jun 2012
39.740231,-104.699604,1687.68200684,"I-70, Aurora, CO 80019, USA",Jun 2015
39.280857,-103.991595,1741.15710449,"37968 CO-86, Agate, CO 80101, USA",Oct 2009
39.529202,-104.596947,1884.1661377,"45562 Summit Rd, Parker, CO 80138, USA",Oct 2007
39.187326,-108.049196,1789.8651123,"12304 K E Rd, Collbran, CO 81624, USA",Aug 2012
40.630763,-105.172599,1562.98168945,"3027 2nd St, Bellvue, CO 80512, USA",Aug 2007
38.395333,-102.619359,1223.76818848,"9000-11998 Co Rd 49, Eads, CO 81036, USA",Aug 2012
40.115933,-104.938111,1510.6081543,"171-173 Wooster Ave, Firestone, CO 80520, USA",Sep 2012
40.241448,-103.697166,1301.76586914,"16101-16499 Co Rd 24, Fort Morgan, CO 80701, USA",Oct 2007
38.301006,-104.819121,1524.35656738,"1674-1698 W Camino Pablo Ave, Pueblo West, CO 81007, USA",Aug 2012
40.106053,-106.424761,2308.9765625,"US-40, Kremmling, CO 80459, USA",Oct 2012
38.815785,-107.676971,1658.39624023,"36114-36202 Back River Rd, Paonia, CO 81428, USA",Aug 2012
39.746245,-104.82547,1633.33984375,"I-225, Aurora, CO 80011, USA",Jun 2015
39.633503,-105.402347,2266.90258789,"71-167 Golden Willow Rd, Evergreen, CO 80439, USA",Aug 2012
39.103348,-108.558772,1433.80407715,"2664 Sperber Ln, Grand Junction, CO 81506, USA",Jul 2012
39.743777,-105.534557,2315.29248047,"Stanley Rd, Idaho Springs, CO 80452, USA",Oct 2012
38.850303,-104.811979,1845.89953613,"710 E Uintah St, Colorado Springs, CO 80903, USA",Sep 2015
38.856799,-104.817461,1853.30603027,"1601 Del Norte Ct, Colorado Springs, CO 80907, USA",Jul 2015
39.621178,-106.481496,2322.7331543,"US-6 & I-70, Vail, CO 81657, USA",Sep 2015
37.894774,-104.828813,1870.16564941,"I-25, Rye, CO 81069, USA",Aug 2015
40.24687,-103.752837,1308.2545166,"21100-21190 Co Rd R, Fort Morgan, CO 80701, USA",Oct 2007
39.74422,-105.526575,2318.51269531,"538 Virginia St, Idaho Springs, CO 80452, USA",Oct 2012
39.776278,-105.474287,2515.25317383,"Central City Pkwy, Black Hawk, CO 80422, USA",Jun 2015
38.73948,-108.07632,1509.51831055,"520 Silver St, Delta, CO 81416, USA",Aug 2012
40.427811,-104.721508,1431.02636719,"2514-2598 5th St, Greeley, CO 80634, USA",Jul 2012
40.516297,-104.976123,1478.70336914,"5112 S Co Rd 3f, Fort Collins, CO 80528, USA",Jul 2015
40.410084,-104.670562,1416.42651367,"574 E 18th St, Greeley, CO 80631, USA",Oct 2012
39.972343,-105.064636,1596.38903809,"Northwest Pkwy, Broomfield, CO, USA",Jul 2015
40.177277,-104.324152,1428.2845459,"Frontage Rd I -76, Roggen, CO 80652, USA",Sep 2015
40.283043,-104.905233,1521.51489258,"19461 Co Rd 17, Johnstown, CO 80534, USA",Jul 2012
39.23057,-104.483193,2105.85302734,"9603 Co Rd 102, Elbert, CO 80106, USA",Oct 2009
39.512082,-105.268704,2524.25561523,"23605 Oehlmann Park Rd, Conifer, CO 80433, USA",Aug 2012
40.288326,-102.718197,1235.2557373,"49353-49829 County Rd F, Yuma, CO 80759, USA",Oct 2007
37.297818,-107.88166,2024.83630371,"2703-2705 Delwood Ave, Durango, CO 81301, USA",May 2012
40.413799,-104.700372,1434.5736084,"1313 16th St, Greeley, CO 80631, USA",Oct 2012
39.19914,-102.87476,1446.30712891,"CO-59, Seibert, CO 80834, USA",Oct 2012
39.548887,-105.264746,2419.83154297,"9283-9285 US-285, Morrison, CO 80465, USA",Oct 2012
39.264927,-103.565336,1665.10998535,"US-24, Limon, CO 80828, USA",Oct 2012
39.850248,-104.075675,1501.6015625,"9224-9254 Rector-Leader Rd, Byers, CO 80103, USA",Jul 2008
40.424013,-104.706722,1421.18481445,"1706 9th St, Greeley, CO 80631, USA",Jul 2012
40.673624,-105.064784,1585.28845215,"525 Gait Cir, Fort Collins, CO 80524, USA",Jun 2012
37.291862,-107.884917,2029.17895508,"2400-2498 Arroyo Dr, Durango, CO 81301, USA",May 2012
39.151704,-108.05952,1966.67333984,"52 5/10 Rd, Molina, CO 81646, USA",Aug 2012
